wavelength;fosc;id;method;name
400.8;0.000045150;1;PBE0_solv;"1-hydroxy-9,10-anthraquinone"
394.1;0.184139504;2;PBE0_solv;"1-hydroxy-9,10-anthraquinone"
347.4;0.000022483;3;PBE0_solv;"1-hydroxy-9,10-anthraquinone"
330.9;0.001014787;4;PBE0_solv;"1-hydroxy-9,10-anthraquinone"
313.8;0.080361068;5;PBE0_solv;"1-hydroxy-9,10-anthraquinone"
348.9;0.000006952;1;wB97XD4_solv;"1-hydroxy-9,10-anthraquinone"
333.8;0.256084650;2;wB97XD4_solv;"1-hydroxy-9,10-anthraquinone"
311.2;0.000026377;3;wB97XD4_solv;"1-hydroxy-9,10-anthraquinone"
285.9;0.007961666;4;wB97XD4_solv;"1-hydroxy-9,10-anthraquinone"
271.0;0.094666047;5;wB97XD4_solv;"1-hydroxy-9,10-anthraquinone"
408.2;0.000003916;1;PBE0;"1-hydroxy-9,10-anthraquinone"
386.7;0.121948281;2;PBE0;"1-hydroxy-9,10-anthraquinone"
351.3;0.000016516;3;PBE0;"1-hydroxy-9,10-anthraquinone"
324.1;0.000275421;4;PBE0;"1-hydroxy-9,10-anthraquinone"
306.4;0.050166117;5;PBE0;"1-hydroxy-9,10-anthraquinone"
354.4;0.000002125;1;wB97XD4;"1-hydroxy-9,10-anthraquinone"
327.3;0.178375391;2;wB97XD4;"1-hydroxy-9,10-anthraquinone"
313.8;0.000019870;3;wB97XD4;"1-hydroxy-9,10-anthraquinone"
281.3;0.004374687;4;wB97XD4;"1-hydroxy-9,10-anthraquinone"
266.0;0.054852931;5;wB97XD4;"1-hydroxy-9,10-anthraquinone"
401.5;0.000011552;1;B2PLYP;"1-hydroxy-9,10-anthraquinone"
387.6;0.144582300;2;B2PLYP;"1-hydroxy-9,10-anthraquinone"
354.2;0.000013754;3;B2PLYP;"1-hydroxy-9,10-anthraquinone"
310.3;0.001725834;4;B2PLYP;"1-hydroxy-9,10-anthraquinone"
305.0;0.059294755;5;B2PLYP;"1-hydroxy-9,10-anthraquinone"
394.6;0.211486543;1;B2PLYP_solv;"1-hydroxy-9,10-anthraquinone"
394.3;0.000042751;2;B2PLYP_solv;"1-hydroxy-9,10-anthraquinone"
350.3;0.000019333;3;B2PLYP_solv;"1-hydroxy-9,10-anthraquinone"
316.4;0.003854488;4;B2PLYP_solv;"1-hydroxy-9,10-anthraquinone"
312.2;0.096889451;5;B2PLYP_solv;"1-hydroxy-9,10-anthraquinone"
378.7;0.000005271;1;PBEQIHD;"1-hydroxy-9,10-anthraquinone"
372.5;0.159469308;2;PBEQIHD;"1-hydroxy-9,10-anthraquinone"
337.7;0.000012911;3;PBEQIHD;"1-hydroxy-9,10-anthraquinone"
294.6;0.003017197;4;PBEQIHD;"1-hydroxy-9,10-anthraquinone"
300.3;0.061629283;5;PBEQIHD;"1-hydroxy-9,10-anthraquinone"
379.7;0.229224071;1;PBEQIHD_solv;"1-hydroxy-9,10-anthraquinone"
372.5;0.000741849;2;PBEQIHD_solv;"1-hydroxy-9,10-anthraquinone"
334.4;0.000018302;3;PBEQIHD_solv;"1-hydroxy-9,10-anthraquinone"
300.2;0.005607707;4;PBEQIHD_solv;"1-hydroxy-9,10-anthraquinone"
306.3;0.103629231;5;PBEQIHD_solv;"1-hydroxy-9,10-anthraquinone"
366.2;0.000004466;1;BMK;"1-hydroxy-9,10-anthraquinone"
349.3;0.148553460;2;BMK;"1-hydroxy-9,10-anthraquinone"
322.3;0.000016206;3;BMK;"1-hydroxy-9,10-anthraquinone"
299.7;0.000964382;4;BMK;"1-hydroxy-9,10-anthraquinone"
282.7;0.060243144;5;BMK;"1-hydroxy-9,10-anthraquinone"
359.8;0.000087476;1;BMK_solv;"1-hydroxy-9,10-anthraquinone"
355.7;0.218827332;2;BMK_solv;"1-hydroxy-9,10-anthraquinone"
319.1;0.000021350;3;BMK_solv;"1-hydroxy-9,10-anthraquinone"
305.0;0.002520253;4;BMK_solv;"1-hydroxy-9,10-anthraquinone"
289.0;0.097869441;5;BMK_solv;"1-hydroxy-9,10-anthraquinone"
382.2;0.000004365;1;CAMB3LYP;"1-hydroxy-9,10-anthraquinone"
363.4;0.144456991;2;CAMB3LYP;"1-hydroxy-9,10-anthraquinone"
333.9;0.000018519;3;CAMB3LYP;"1-hydroxy-9,10-anthraquinone"
309.3;0.001325613;4;CAMB3LYP;"1-hydroxy-9,10-anthraquinone"
290.8;0.054305908;5;CAMB3LYP;"1-hydroxy-9,10-anthraquinone"
375.4;0.000061386;1;CAMB3LYP_solv;"1-hydroxy-9,10-anthraquinone"
370.2;0.212847366;2;CAMB3LYP_solv;"1-hydroxy-9,10-anthraquinone"
330.7;0.000024707;3;CAMB3LYP_solv;"1-hydroxy-9,10-anthraquinone"
314.9;0.003243935;4;CAMB3LYP_solv;"1-hydroxy-9,10-anthraquinone"
297.2;0.088047665;5;CAMB3LYP_solv;"1-hydroxy-9,10-anthraquinone"
381.7;0.000001406;1;M062X;"1-hydroxy-9,10-anthraquinone"
341.0;0.155189540;2;M062X;"1-hydroxy-9,10-anthraquinone"
333.7;0.000018161;3;M062X;"1-hydroxy-9,10-anthraquinone"
291.4;0.001732386;4;M062X;"1-hydroxy-9,10-anthraquinone"
275.8;0.058474205;5;M062X;"1-hydroxy-9,10-anthraquinone"
375.3;0.000003188;1;M062X_solv;"1-hydroxy-9,10-anthraquinone"
347.3;0.226402956;2;M062X_solv;"1-hydroxy-9,10-anthraquinone"
330.5;0.000024177;3;M062X_solv;"1-hydroxy-9,10-anthraquinone"
296.4;0.003803109;4;M062X_solv;"1-hydroxy-9,10-anthraquinone"
281.7;0.098207081;5;M062X_solv;"1-hydroxy-9,10-anthraquinone"
384.8;0.000003784;1;wPBEPP86;"1-hydroxy-9,10-anthraquinone"
377.2;0.162192997;2;wPBEPP86;"1-hydroxy-9,10-anthraquinone"
344.1;0.000012137;3;wPBEPP86;"1-hydroxy-9,10-anthraquinone"
296.3;0.004150770;4;wPBEPP86;"1-hydroxy-9,10-anthraquinone"
302.3;0.059039103;5;wPBEPP86;"1-hydroxy-9,10-anthraquinone"
379.0;0.002572160;1;wPBEPP86_solv;"1-hydroxy-9,10-anthraquinone"
385.2;0.229591203;2;wPBEPP86_solv;"1-hydroxy-9,10-anthraquinone"
340.7;0.000017158;3;wPBEPP86_solv;"1-hydroxy-9,10-anthraquinone"
302.0;0.007094838;4;wPBEPP86_solv;"1-hydroxy-9,10-anthraquinone"
308.4;0.101348003;5;wPBEPP86_solv;"1-hydroxy-9,10-anthraquinone"
350.8;0.000002437;1;wB97XD4_TDA;"1-hydroxy-9,10-anthraquinone"
313.1;0.232303254;2;wB97XD4_TDA;"1-hydroxy-9,10-anthraquinone"
311.3;0.000027428;3;wB97XD4_TDA;"1-hydroxy-9,10-anthraquinone"
274.3;0.008684800;4;wB97XD4_TDA;"1-hydroxy-9,10-anthraquinone"
259.3;0.045125481;5;wB97XD4_TDA;"1-hydroxy-9,10-anthraquinone"
345.6;0.000004532;1;wB97XD4_TDA_solv;"1-hydroxy-9,10-anthraquinone"
320.3;0.313210625;2;wB97XD4_TDA_solv;"1-hydroxy-9,10-anthraquinone"
308.9;0.000031962;3;wB97XD4_TDA_solv;"1-hydroxy-9,10-anthraquinone"
278.8;0.014109510;4;wB97XD4_TDA_solv;"1-hydroxy-9,10-anthraquinone"
264.0;0.078866745;5;wB97XD4_TDA_solv;"1-hydroxy-9,10-anthraquinone"
525.4;0.125478461;1;PBE0_solv;"1-hydroxyphenazine_di-N-oxide"
358.5;0.052948567;2;PBE0_solv;"1-hydroxyphenazine_di-N-oxide"
351.6;0.062292556;3;PBE0_solv;"1-hydroxyphenazine_di-N-oxide"
350.4;0.000022590;4;PBE0_solv;"1-hydroxyphenazine_di-N-oxide"
317.9;0.000007136;5;PBE0_solv;"1-hydroxyphenazine_di-N-oxide"
472.2;0.219372405;1;wB97XD4_solv;"1-hydroxyphenazine_di-N-oxide"
333.4;0.035824179;2;wB97XD4_solv;"1-hydroxyphenazine_di-N-oxide"
309.4;0.001716440;3;wB97XD4_solv;"1-hydroxyphenazine_di-N-oxide"
309.2;0.031355912;4;wB97XD4_solv;"1-hydroxyphenazine_di-N-oxide"
277.3;0.000006230;5;wB97XD4_solv;"1-hydroxyphenazine_di-N-oxide"
518.4;0.076942867;1;PBE0;"1-hydroxyphenazine_di-N-oxide"
364.2;0.000009566;2;PBE0;"1-hydroxyphenazine_di-N-oxide"
361.2;0.044537262;3;PBE0;"1-hydroxyphenazine_di-N-oxide"
356.5;0.048646962;4;PBE0;"1-hydroxyphenazine_di-N-oxide"
326.9;0.000007689;5;PBE0;"1-hydroxyphenazine_di-N-oxide"
460.0;0.142872586;1;wB97XD4;"1-hydroxyphenazine_di-N-oxide"
339.1;0.048966061;2;wB97XD4;"1-hydroxyphenazine_di-N-oxide"
321.4;0.000000543;3;wB97XD4;"1-hydroxyphenazine_di-N-oxide"
309.5;0.022410216;4;wB97XD4;"1-hydroxyphenazine_di-N-oxide"
284.0;0.000006753;5;wB97XD4;"1-hydroxyphenazine_di-N-oxide"
503.8;0.113138545;1;B2PLYP;"1-hydroxyphenazine_di-N-oxide"
388.3;0.023423409;2;B2PLYP;"1-hydroxyphenazine_di-N-oxide"
364.1;0.030900370;3;B2PLYP;"1-hydroxyphenazine_di-N-oxide"
401.1;0.000000705;4;B2PLYP;"1-hydroxyphenazine_di-N-oxide"
363.3;0.000003424;5;B2PLYP;"1-hydroxyphenazine_di-N-oxide"
515.7;0.173431963;1;B2PLYP_solv;"1-hydroxyphenazine_di-N-oxide"
376.4;0.007705285;2;B2PLYP_solv;"1-hydroxyphenazine_di-N-oxide"
359.5;0.038455927;3;B2PLYP_solv;"1-hydroxyphenazine_di-N-oxide"
383.9;0.000000301;4;B2PLYP_solv;"1-hydroxyphenazine_di-N-oxide"
301.6;0.022503402;5;B2PLYP_solv;"1-hydroxyphenazine_di-N-oxide"
490.8;0.133917324;1;PBEQIHD;"1-hydroxyphenazine_di-N-oxide"
403.6;0.012449018;2;PBEQIHD;"1-hydroxyphenazine_di-N-oxide"
351.1;0.024318531;3;PBEQIHD;"1-hydroxyphenazine_di-N-oxide"
381.7;0.000000315;4;PBEQIHD;"1-hydroxyphenazine_di-N-oxide"
281.6;0.010250111;5;PBEQIHD;"1-hydroxyphenazine_di-N-oxide"
506.8;0.198068965;1;PBEQIHD_solv;"1-hydroxyphenazine_di-N-oxide"
390.3;0.000084550;2;PBEQIHD_solv;"1-hydroxyphenazine_di-N-oxide"
347.0;0.030447830;3;PBEQIHD_solv;"1-hydroxyphenazine_di-N-oxide"
364.5;0.000000596;4;PBEQIHD_solv;"1-hydroxyphenazine_di-N-oxide"
294.8;0.058833621;5;PBEQIHD_solv;"1-hydroxyphenazine_di-N-oxide"
484.9;0.105632268;1;BMK;"1-hydroxyphenazine_di-N-oxide"
340.0;0.048508228;2;BMK;"1-hydroxyphenazine_di-N-oxide"
331.0;0.034681667;3;BMK;"1-hydroxyphenazine_di-N-oxide"
330.7;0.000745911;4;BMK;"1-hydroxyphenazine_di-N-oxide"
294.5;0.000006282;5;BMK;"1-hydroxyphenazine_di-N-oxide"
493.7;0.166653537;1;BMK_solv;"1-hydroxyphenazine_di-N-oxide"
334.8;0.040089767;2;BMK_solv;"1-hydroxyphenazine_di-N-oxide"
329.9;0.047098657;3;BMK_solv;"1-hydroxyphenazine_di-N-oxide"
317.9;0.000000766;4;BMK_solv;"1-hydroxyphenazine_di-N-oxide"
286.9;0.000005072;5;BMK_solv;"1-hydroxyphenazine_di-N-oxide"
496.7;0.097649470;1;CAMB3LYP;"1-hydroxyphenazine_di-N-oxide"
352.4;0.051859995;2;CAMB3LYP;"1-hydroxyphenazine_di-N-oxide"
348.9;0.000004360;3;CAMB3LYP;"1-hydroxyphenazine_di-N-oxide"
341.9;0.034461500;4;CAMB3LYP;"1-hydroxyphenazine_di-N-oxide"
311.7;0.000007665;5;CAMB3LYP;"1-hydroxyphenazine_di-N-oxide"
504.9;0.156400058;1;CAMB3LYP_solv;"1-hydroxyphenazine_di-N-oxide"
346.3;0.046297326;2;CAMB3LYP_solv;"1-hydroxyphenazine_di-N-oxide"
340.7;0.049431774;3;CAMB3LYP_solv;"1-hydroxyphenazine_di-N-oxide"
335.8;0.000005597;4;CAMB3LYP_solv;"1-hydroxyphenazine_di-N-oxide"
303.6;0.000006862;5;CAMB3LYP_solv;"1-hydroxyphenazine_di-N-oxide"
473.7;0.117784326;1;M062X;"1-hydroxyphenazine_di-N-oxide"
340.2;0.058726616;2;M062X;"1-hydroxyphenazine_di-N-oxide"
329.3;0.000036497;3;M062X;"1-hydroxyphenazine_di-N-oxide"
322.1;0.029452243;4;M062X;"1-hydroxyphenazine_di-N-oxide"
288.7;0.000006481;5;M062X;"1-hydroxyphenazine_di-N-oxide"
482.9;0.183709074;1;M062X_solv;"1-hydroxyphenazine_di-N-oxide"
334.6;0.052675193;2;M062X_solv;"1-hydroxyphenazine_di-N-oxide"
321.4;0.041999462;3;M062X_solv;"1-hydroxyphenazine_di-N-oxide"
316.1;0.000034154;4;M062X_solv;"1-hydroxyphenazine_di-N-oxide"
281.4;0.000012173;5;M062X_solv;"1-hydroxyphenazine_di-N-oxide"
517.1;0.136952975;1;wPBEPP86;"1-hydroxyphenazine_di-N-oxide"
421.9;0.009038738;2;wPBEPP86;"1-hydroxyphenazine_di-N-oxide"
354.0;0.019217361;3;wPBEPP86;"1-hydroxyphenazine_di-N-oxide"
388.7;0.000000418;4;wPBEPP86;"1-hydroxyphenazine_di-N-oxide"
282.0;0.014310541;5;wPBEPP86;"1-hydroxyphenazine_di-N-oxide"
537.8;0.199158192;1;wPBEPP86_solv;"1-hydroxyphenazine_di-N-oxide"
406.5;0.000777118;2;wPBEPP86_solv;"1-hydroxyphenazine_di-N-oxide"
350.4;0.024499654;3;wPBEPP86_solv;"1-hydroxyphenazine_di-N-oxide"
371.3;0.000001742;4;wPBEPP86_solv;"1-hydroxyphenazine_di-N-oxide"
295.4;0.162032841;5;wPBEPP86_solv;"1-hydroxyphenazine_di-N-oxide"
404.2;0.222576161;1;wB97XD4_TDA;"1-hydroxyphenazine_di-N-oxide"
328.9;0.055448633;2;wB97XD4_TDA;"1-hydroxyphenazine_di-N-oxide"
319.5;0.000000554;3;wB97XD4_TDA;"1-hydroxyphenazine_di-N-oxide"
295.3;0.061777101;4;wB97XD4_TDA;"1-hydroxyphenazine_di-N-oxide"
282.9;0.000004719;5;wB97XD4_TDA;"1-hydroxyphenazine_di-N-oxide"
419.7;0.318033386;1;wB97XD4_TDA_solv;"1-hydroxyphenazine_di-N-oxide"
324.1;0.041785002;2;wB97XD4_TDA_solv;"1-hydroxyphenazine_di-N-oxide"
307.8;0.000001436;3;wB97XD4_TDA_solv;"1-hydroxyphenazine_di-N-oxide"
296.8;0.073342200;4;wB97XD4_TDA_solv;"1-hydroxyphenazine_di-N-oxide"
276.3;0.000003287;5;wB97XD4_TDA_solv;"1-hydroxyphenazine_di-N-oxide"
488.8;0.142100975;1;PBE0_solv;"2-hydroxyphenazine_di-N-oxide"
356.5;0.026484065;2;PBE0_solv;"2-hydroxyphenazine_di-N-oxide"
343.2;0.000000446;3;PBE0_solv;"2-hydroxyphenazine_di-N-oxide"
338.4;0.000003167;4;PBE0_solv;"2-hydroxyphenazine_di-N-oxide"
318.6;0.267670975;5;PBE0_solv;"2-hydroxyphenazine_di-N-oxide"
445.6;0.218732728;1;wB97XD4_solv;"2-hydroxyphenazine_di-N-oxide"
333.6;0.028260779;2;wB97XD4_solv;"2-hydroxyphenazine_di-N-oxide"
301.0;0.000004170;3;wB97XD4_solv;"2-hydroxyphenazine_di-N-oxide"
291.8;0.000011541;4;wB97XD4_solv;"2-hydroxyphenazine_di-N-oxide"
280.5;0.665486419;5;wB97XD4_solv;"2-hydroxyphenazine_di-N-oxide"
492.6;0.091976250;1;PBE0;"2-hydroxyphenazine_di-N-oxide"
363.3;0.009753914;2;PBE0;"2-hydroxyphenazine_di-N-oxide"
362.8;0.000004219;3;PBE0;"2-hydroxyphenazine_di-N-oxide"
358.7;0.000004877;4;PBE0;"2-hydroxyphenazine_di-N-oxide"
314.8;0.179401516;5;PBE0;"2-hydroxyphenazine_di-N-oxide"
443.4;0.149938490;1;wB97XD4;"2-hydroxyphenazine_di-N-oxide"
339.8;0.007783387;2;wB97XD4;"2-hydroxyphenazine_di-N-oxide"
316.0;0.000002317;3;wB97XD4;"2-hydroxyphenazine_di-N-oxide"
308.1;0.000000676;4;wB97XD4;"2-hydroxyphenazine_di-N-oxide"
274.1;0.480494856;5;wB97XD4;"2-hydroxyphenazine_di-N-oxide"
499.4;0.125594665;1;B2PLYP;"2-hydroxyphenazine_di-N-oxide"
391.7;0.001835697;2;B2PLYP;"2-hydroxyphenazine_di-N-oxide"
397.1;0.000002068;3;B2PLYP;"2-hydroxyphenazine_di-N-oxide"
409.3;0.000001697;4;B2PLYP;"2-hydroxyphenazine_di-N-oxide"
320.0;0.223454361;5;B2PLYP;"2-hydroxyphenazine_di-N-oxide"
494.6;0.181052696;1;B2PLYP_solv;"2-hydroxyphenazine_di-N-oxide"
371.6;0.082561002;2;B2PLYP_solv;"2-hydroxyphenazine_di-N-oxide"
371.3;0.000020667;3;B2PLYP_solv;"2-hydroxyphenazine_di-N-oxide"
326.3;0.253148416;4;B2PLYP_solv;"2-hydroxyphenazine_di-N-oxide"
378.7;0.000105177;5;B2PLYP_solv;"2-hydroxyphenazine_di-N-oxide"
489.5;0.143256910;1;PBEQIHD;"2-hydroxyphenazine_di-N-oxide"
404.7;0.004571566;2;PBEQIHD;"2-hydroxyphenazine_di-N-oxide"
373.0;0.000004236;3;PBEQIHD;"2-hydroxyphenazine_di-N-oxide"
382.9;0.000007357;4;PBEQIHD;"2-hydroxyphenazine_di-N-oxide"
309.1;0.270694736;5;PBEQIHD;"2-hydroxyphenazine_di-N-oxide"
488.2;0.199642777;1;PBEQIHD_solv;"2-hydroxyphenazine_di-N-oxide"
382.0;0.109637898;2;PBEQIHD_solv;"2-hydroxyphenazine_di-N-oxide"
314.6;0.295674787;3;PBEQIHD_solv;"2-hydroxyphenazine_di-N-oxide"
349.1;0.000034033;4;PBEQIHD_solv;"2-hydroxyphenazine_di-N-oxide"
285.7;0.009199846;5;PBEQIHD_solv;"2-hydroxyphenazine_di-N-oxide"
463.0;0.120618943;1;BMK;"2-hydroxyphenazine_di-N-oxide"
341.4;0.005726952;2;BMK;"2-hydroxyphenazine_di-N-oxide"
325.3;0.000001640;3;BMK;"2-hydroxyphenazine_di-N-oxide"
320.7;0.000001679;4;BMK;"2-hydroxyphenazine_di-N-oxide"
290.3;0.254731278;5;BMK;"2-hydroxyphenazine_di-N-oxide"
461.9;0.178617569;1;BMK_solv;"2-hydroxyphenazine_di-N-oxide"
336.4;0.041585347;2;BMK_solv;"2-hydroxyphenazine_di-N-oxide"
308.5;0.000002317;3;BMK_solv;"2-hydroxyphenazine_di-N-oxide"
302.7;0.000024025;4;BMK_solv;"2-hydroxyphenazine_di-N-oxide"
294.5;0.350012599;5;BMK_solv;"2-hydroxyphenazine_di-N-oxide"
472.6;0.112378967;1;CAMB3LYP;"2-hydroxyphenazine_di-N-oxide"
354.8;0.008479989;2;CAMB3LYP;"2-hydroxyphenazine_di-N-oxide"
345.2;0.000001536;3;CAMB3LYP;"2-hydroxyphenazine_di-N-oxide"
341.0;0.000001540;4;CAMB3LYP;"2-hydroxyphenazine_di-N-oxide"
300.0;0.246848299;5;CAMB3LYP;"2-hydroxyphenazine_di-N-oxide"
471.2;0.169442970;1;CAMB3LYP_solv;"2-hydroxyphenazine_di-N-oxide"
348.2;0.029338820;2;CAMB3LYP_solv;"2-hydroxyphenazine_di-N-oxide"
327.4;0.000001073;3;CAMB3LYP_solv;"2-hydroxyphenazine_di-N-oxide"
322.2;0.000004987;4;CAMB3LYP_solv;"2-hydroxyphenazine_di-N-oxide"
305.0;0.346685800;5;CAMB3LYP_solv;"2-hydroxyphenazine_di-N-oxide"
456.6;0.130150539;1;M062X;"2-hydroxyphenazine_di-N-oxide"
341.3;0.009810742;2;M062X;"2-hydroxyphenazine_di-N-oxide"
322.8;0.000000914;3;M062X;"2-hydroxyphenazine_di-N-oxide"
314.5;0.000001534;4;M062X;"2-hydroxyphenazine_di-N-oxide"
283.6;0.356625026;5;M062X;"2-hydroxyphenazine_di-N-oxide"
455.1;0.192199810;1;M062X_solv;"2-hydroxyphenazine_di-N-oxide"
335.2;0.025184699;2;M062X_solv;"2-hydroxyphenazine_di-N-oxide"
305.9;0.000001965;3;M062X_solv;"2-hydroxyphenazine_di-N-oxide"
296.6;0.000047823;4;M062X_solv;"2-hydroxyphenazine_di-N-oxide"
289.3;0.520891329;5;M062X_solv;"2-hydroxyphenazine_di-N-oxide"
512.6;0.144134554;1;wPBEPP86;"2-hydroxyphenazine_di-N-oxide"
422.6;0.006082751;2;wPBEPP86;"2-hydroxyphenazine_di-N-oxide"
379.5;0.000006087;3;wPBEPP86;"2-hydroxyphenazine_di-N-oxide"
387.4;0.000026550;4;wPBEPP86;"2-hydroxyphenazine_di-N-oxide"
309.6;0.303001990;5;wPBEPP86;"2-hydroxyphenazine_di-N-oxide"
513.8;0.198540486;1;wPBEPP86_solv;"2-hydroxyphenazine_di-N-oxide"
397.7;0.114855592;2;wPBEPP86_solv;"2-hydroxyphenazine_di-N-oxide"
316.5;0.328651908;3;wPBEPP86_solv;"2-hydroxyphenazine_di-N-oxide"
355.6;0.000016004;4;wPBEPP86_solv;"2-hydroxyphenazine_di-N-oxide"
286.3;0.006357449;5;wPBEPP86_solv;"2-hydroxyphenazine_di-N-oxide"
386.4;0.248819955;1;wB97XD4_TDA;"2-hydroxyphenazine_di-N-oxide"
329.3;0.016617679;2;wB97XD4_TDA;"2-hydroxyphenazine_di-N-oxide"
314.4;0.000001990;3;wB97XD4_TDA;"2-hydroxyphenazine_di-N-oxide"
306.6;0.000000731;4;wB97XD4_TDA;"2-hydroxyphenazine_di-N-oxide"
262.2;0.399266214;5;wB97XD4_TDA;"2-hydroxyphenazine_di-N-oxide"
395.0;0.331773275;1;wB97XD4_TDA_solv;"2-hydroxyphenazine_di-N-oxide"
323.3;0.027006684;2;wB97XD4_TDA_solv;"2-hydroxyphenazine_di-N-oxide"
299.6;0.000001748;3;wB97XD4_TDA_solv;"2-hydroxyphenazine_di-N-oxide"
290.6;0.000003461;4;wB97XD4_TDA_solv;"2-hydroxyphenazine_di-N-oxide"
269.5;0.620300530;5;wB97XD4_TDA_solv;"2-hydroxyphenazine_di-N-oxide"
440.0;0.088030778;1;PBE0_solv;"3,6-dimethoxyphenazinecarboxylic_acid_methyl_ester"
377.8;0.002290338;2;PBE0_solv;"3,6-dimethoxyphenazinecarboxylic_acid_methyl_ester"
346.0;0.173237072;3;PBE0_solv;"3,6-dimethoxyphenazinecarboxylic_acid_methyl_ester"
309.3;0.035342298;4;PBE0_solv;"3,6-dimethoxyphenazinecarboxylic_acid_methyl_ester"
270.1;0.014072103;5;PBE0_solv;"3,6-dimethoxyphenazinecarboxylic_acid_methyl_ester"
366.4;0.195993551;1;wB97XD4_solv;"3,6-dimethoxyphenazinecarboxylic_acid_methyl_ester"
332.4;0.005087516;2;wB97XD4_solv;"3,6-dimethoxyphenazinecarboxylic_acid_methyl_ester"
310.7;0.220590249;3;wB97XD4_solv;"3,6-dimethoxyphenazinecarboxylic_acid_methyl_ester"
271.9;0.003528160;4;wB97XD4_solv;"3,6-dimethoxyphenazinecarboxylic_acid_methyl_ester"
241.0;1.525797352;5;wB97XD4_solv;"3,6-dimethoxyphenazinecarboxylic_acid_methyl_ester"
418.5;0.069078149;1;PBE0;"3,6-dimethoxyphenazinecarboxylic_acid_methyl_ester"
391.8;0.002871593;2;PBE0;"3,6-dimethoxyphenazinecarboxylic_acid_methyl_ester"
333.2;0.101588432;3;PBE0;"3,6-dimethoxyphenazinecarboxylic_acid_methyl_ester"
307.1;0.017268933;4;PBE0;"3,6-dimethoxyphenazinecarboxylic_acid_methyl_ester"
269.6;0.043065852;5;PBE0;"3,6-dimethoxyphenazinecarboxylic_acid_methyl_ester"
351.8;0.142226992;1;wB97XD4;"3,6-dimethoxyphenazinecarboxylic_acid_methyl_ester"
341.8;0.013736522;2;wB97XD4;"3,6-dimethoxyphenazinecarboxylic_acid_methyl_ester"
302.7;0.121738866;3;wB97XD4;"3,6-dimethoxyphenazinecarboxylic_acid_methyl_ester"
266.4;0.002212225;4;wB97XD4;"3,6-dimethoxyphenazinecarboxylic_acid_methyl_ester"
234.1;0.100595449;5;wB97XD4;"3,6-dimethoxyphenazinecarboxylic_acid_methyl_ester"
403.5;0.106271097;1;B2PLYP;"3,6-dimethoxyphenazinecarboxylic_acid_methyl_ester"
382.9;0.002537700;2;B2PLYP;"3,6-dimethoxyphenazinecarboxylic_acid_methyl_ester"
335.4;0.142665846;3;B2PLYP;"3,6-dimethoxyphenazinecarboxylic_acid_methyl_ester"
303.7;0.002218830;4;B2PLYP;"3,6-dimethoxyphenazinecarboxylic_acid_methyl_ester"
256.5;1.211719514;5;B2PLYP;"3,6-dimethoxyphenazinecarboxylic_acid_methyl_ester"
423.9;0.135282046;1;B2PLYP_solv;"3,6-dimethoxyphenazinecarboxylic_acid_methyl_ester"
368.5;0.016563186;2;B2PLYP_solv;"3,6-dimethoxyphenazinecarboxylic_acid_methyl_ester"
346.8;0.236751899;3;B2PLYP_solv;"3,6-dimethoxyphenazinecarboxylic_acid_methyl_ester"
307.7;0.006967539;4;B2PLYP_solv;"3,6-dimethoxyphenazinecarboxylic_acid_methyl_ester"
266.8;1.420661965;5;B2PLYP_solv;"3,6-dimethoxyphenazinecarboxylic_acid_methyl_ester"
382.8;0.132216722;1;PBEQIHD;"3,6-dimethoxyphenazinecarboxylic_acid_methyl_ester"
360.2;0.003468442;2;PBEQIHD;"3,6-dimethoxyphenazinecarboxylic_acid_methyl_ester"
337.7;0.154170520;3;PBEQIHD;"3,6-dimethoxyphenazinecarboxylic_acid_methyl_ester"
289.9;0.001715341;4;PBEQIHD;"3,6-dimethoxyphenazinecarboxylic_acid_methyl_ester"
249.0;1.316643093;5;PBEQIHD;"3,6-dimethoxyphenazinecarboxylic_acid_methyl_ester"
402.4;0.169415686;1;PBEQIHD_solv;"3,6-dimethoxyphenazinecarboxylic_acid_methyl_ester"
348.8;0.205660704;2;PBEQIHD_solv;"3,6-dimethoxyphenazinecarboxylic_acid_methyl_ester"
347.0;0.066492668;3;PBEQIHD_solv;"3,6-dimethoxyphenazinecarboxylic_acid_methyl_ester"
295.9;0.003205836;4;PBEQIHD_solv;"3,6-dimethoxyphenazinecarboxylic_acid_methyl_ester"
260.2;1.480483915;5;PBEQIHD_solv;"3,6-dimethoxyphenazinecarboxylic_acid_methyl_ester"
380.1;0.097872371;1;BMK;"3,6-dimethoxyphenazinecarboxylic_acid_methyl_ester"
349.9;0.002829156;2;BMK;"3,6-dimethoxyphenazinecarboxylic_acid_methyl_ester"
311.0;0.131877986;3;BMK;"3,6-dimethoxyphenazinecarboxylic_acid_methyl_ester"
283.6;0.003824669;4;BMK;"3,6-dimethoxyphenazinecarboxylic_acid_methyl_ester"
240.5;0.747706481;5;BMK;"3,6-dimethoxyphenazinecarboxylic_acid_methyl_ester"
396.7;0.125626140;1;BMK_solv;"3,6-dimethoxyphenazinecarboxylic_acid_methyl_ester"
339.3;0.003861598;2;BMK_solv;"3,6-dimethoxyphenazinecarboxylic_acid_methyl_ester"
320.6;0.230746537;3;BMK_solv;"3,6-dimethoxyphenazinecarboxylic_acid_methyl_ester"
287.8;0.013056945;4;BMK_solv;"3,6-dimethoxyphenazinecarboxylic_acid_methyl_ester"
